74	321	gems/tamoz-agent-memory/lib/tamoz/agent/memory/consolidation.rb
75	320	gems/tamoz-agent-session/lib/tamoz/agent/session_steps.rb
76	317	gems/tamoz-tools/lib/tamoz/tools/skills/compiler.rb
77	317	gems/tamoz-comms/lib/tamoz/comms/decision_record.rb
78	307	gems/tamoz-sqlite/lib/tamoz/sqlite/verification_store.rb
79	305	gems/tamoz-stream/lib/tamoz/stream/outcome_subscriber.rb
80	305	gems/tamoz-stream/lib/tamoz/stream/episode_stream.rb
81	302	gems/tamoz-agent-session/lib/tamoz/agent/session_routing.rb
82	300	gems/tamoz-core/lib/tamoz/circuit/registry.rb
83	299	gems/tamoz-sqlite/lib/tamoz/sqlite/approval_decision_log.rb
84	295	gems/tamoz-sqlite/lib/tamoz/sqlite/circuit_store.rb
85	295	gems/tamoz-agent-capabilities/lib/tamoz/agent/mcp_source_builder.rb
86	292	gems/tamoz-mcp/lib/tamoz/mcp/websearch/egress_client.rb
87	292	gems/tamoz-core/lib/tamoz/error.rb
88	292	gems/tamoz-agent/lib/tamoz/agent/runtime/step_execution.rb
89	292	gems/tamoz-agent-capabilities/lib/tamoz/agent/mcp_capability_source.rb
90	290	gems/tamoz-agent-healing/lib/tamoz/agent/healing/remediation/session.rb
91	285	gems/tamoz-agent-capabilities/lib/tamoz/agent/child_task.rb
92	282	gems/tamoz-mcp/lib/tamoz/mcp/elicitation.rb
93	281	gems/tamoz-agent-kernel/lib/tamoz/agent/reasoning_document.rb
94	280	gems/tamoz-agent-kernel/lib/tamoz/agent/intent_catalog.rb
95	277	gems/tamoz-sqlite/lib/tamoz/sqlite/comms_store_rows.rb
96	276	gems/tamoz-sqlite/lib/tamoz/sqlite/request_inbox_claimer.rb
97	276	gems/tamoz-observability/lib/tamoz/observability/metrics.rb
98	276	gems/tamoz-comms/lib/tamoz/comms/surface_descriptor.rb
99	273	gems/tamoz-comms/lib/tamoz/comms/outbox_delivery_sink.rb
100	271	gems/tamoz-agent-healing/lib/tamoz/agent/healing/classification.rb
101	265	gems/tamoz-agent-improvement/lib/tamoz/agent/improvement/candidate_lifecycle.rb
102	264	gems/tamoz-stream/lib/tamoz/stream/verification_store.rb
103	264	gems/tamoz-sqlite/lib/tamoz/sqlite/effect_preparation.rb
104	262	gems/tamoz-evals/lib/tamoz/evals/harness/heuristic_corpus.rb
105	261	gems/tamoz-core/lib/tamoz/core/capability/descriptor.rb
106	261	gems/tamoz-agent-cli/lib/tamoz/agent/cli_comms_commands.rb
107	260	gems/tamoz-sqlite/lib/tamoz/sqlite/request_inbox_transitions.rb
108	259	gems/tamoz-stream/lib/tamoz/stream/sse_transport.rb
109	255	gems/tamoz-agent-session/lib/tamoz/agent/session_plan_attempt.rb
110	255	gems/tamoz-agent-memory/lib/tamoz/agent/memory/lifecycle.rb
111	253	gems/tamoz-agent-profile/lib/tamoz/agent/profile/transition_registry.rb
112	252	gems/tamoz-observability/lib/tamoz/observability/signal_catalog.rb
113	250	gems/tamoz-graph/lib/tamoz/graph/memory_checkpointer.rb
114	250	gems/tamoz-agent-cli/lib/tamoz/agent/cli_rendering.rb
115	249	gems/tamoz-sqlite/lib/tamoz/sqlite/checkpoint_committer.rb
116	248	gems/tamoz-tools/lib/tamoz/tools/tool_argument_validator.rb
117	248	gems/tamoz-tools/lib/tamoz/tools/skills.rb
118	247	gems/tamoz-sqlite/lib/tamoz/sqlite/checkpoint_store.rb
119	246	gems/tamoz-graph/lib/tamoz/graph/compiled.rb
